element_id,field_text,field_category,Predicted
184005,0,unknown,unknown
184004,0,unknown,unknown
183998,0,unknown,unknown
183997,0,unknown,unknown
183996,</div>,unknown,unknown
183995,</div>,unknown,unknown
183994,</div>,unknown,unknown
183993,</div>,unknown,unknown
183992,</div>,unknown,unknown
183991,</div>,unknown,unknown
183990,</div>,unknown,unknown
183989,</div>,unknown,unknown
183988,</div>,unknown,unknown
183987,</div>,unknown,unknown
183986,</div>,unknown,unknown
183985,</div>,unknown,unknown
183984,</div>,unknown,unknown
183983,</div>,unknown,unknown
183982,</div>,unknown,unknown
183974,Next,unknown,unknown
183958,Next,unknown,unknown
183942,Next,unknown,unknown
183926,Next,unknown,unknown
183910,Next,unknown,unknown
183894,Cancel,unknown,unknown
183878,Cancel,unknown,unknown
183862,Cancel,unknown,unknown
183846,Cancel,unknown,unknown
183830,Cancel,unknown,unknown
183811,</div>,unknown,unknown
183810,</div>,unknown,unknown
183809,</div>,unknown,unknown
183808,</div>,unknown,unknown
183807,</div>,unknown,unknown
183806,</div>,unknown,unknown
183805,</div>,unknown,unknown
183804,</div>,unknown,unknown
183803,</div>,unknown,unknown
183802,</div>,unknown,unknown
183801,</div>,unknown,unknown
183800,</div>,unknown,unknown
183799,</div>,unknown,unknown
183798,</div>,unknown,unknown
183797,</div>,unknown,unknown
183789,Cancel,unknown,unknown
183773,Cancel,unknown,unknown
183757,Cancel,unknown,unknown
183741,Cancel,unknown,unknown
183722,Cancel,unknown,unknown
183703,Token,unknown,unknown
183700,Token,unknown,unknown
183697,Token,unknown,unknown
183694,Token,unknown,unknown
183691,Token,unknown,unknown
183670,Option,unknown,unknown
183667,API,unknown,unknown
183665,your user number,unknown,unknown
183660,Option,unknown,unknown
183657,API,unknown,unknown
183653,Option,unknown,unknown
183650,API,unknown,unknown
183644,Why join O2?,unknown,unknown
183615,Senha,unknown,unknown
183610,"Telefone, e-mail ou usuario",unknown,unknown
183605,Contraseña,unknown,unknown
183604,Nombre de usuario,unknown,unknown
183603,Oriimaw,unknown,unknown
183587,Contraseña,unknown,unknown
183586,Nombre de usuario,unknown,unknown
183555,Next,unknown,unknown
183539,Cancel,unknown,unknown
183509,Cancel,unknown,unknown
183486,Token,unknown,unknown
183432,Option,unknown,unknown
183429,API,unknown,unknown
183426,Option,unknown,unknown
183423,API,unknown,unknown
183421,unt,unknown,unknown
183417,Option,unknown,unknown
183414,API,unknown,unknown
183399,Enter your Online ID,unknown,unknown
183384,Enter your Online ID,unknown,unknown
183367,Enter your Online ID,unknown,unknown
183352,Enter your Online ID,unknown,unknown
183329,Enter your Online ID,unknown,unknown
183314,Enter your Online ID,unknown,unknown
183300,User ID,unknown,name
183298,User ID,unknown,name
183290,User ID,unknown,name
183288,User ID,unknown,name
183286,User ID,unknown,name
183284,User ID,unknown,name
183282,User ID,unknown,name
183280,User ID,unknown,name
183278,User ID,unknown,name
183269,your user number,unknown,unknown
183265,Private Key,unknown,unknown
183262,Keystore Json,unknown,unknown
183259,User ID,unknown,name
183257,User ID,unknown,name
183255,User ID,unknown,name
183253,Private Key,unknown,unknown
183250,Keystore Json,unknown,unknown
183247,User ID,unknown,name
183245,User ID,unknown,name
183243,User ID,unknown,name
183237,Rèponse personnelle 2 :,unknown,unknown
183236,Rèponse personnelle 1 :,unknown,unknown
183235,Rèponse personnelle 2 :,unknown,unknown
183234,Rèponse personnelle 1 :,unknown,unknown
183233,Cyberplus  :,unknown,unknown
183231,Numèro de compte :,unknown,unknown
183225,Nom,unknown,unknown
183224,Prénom,unknown,unknown
183219,User ID,unknown,name
183214,User ID,unknown,name
183201,User ID,unknown,name
183199,User ID,unknown,name
183197,User ID,unknown,name
183195,User ID,unknown,name
183192,Option,unknown,unknown
183189,API,unknown,unknown
183186,Option,unknown,unknown
183183,API,unknown,unknown
183180,Option,unknown,unknown
183177,API,unknown,unknown
183174,Next,unknown,unknown
183158,Next,unknown,unknown
183140,Cancel,unknown,unknown
183124,Cancel,unknown,unknown
183102,Cancel,unknown,unknown
183085,Cancel,unknown,unknown
183066,Token,unknown,unknown
183060,Token,unknown,unknown
183036,Hi! Sian in,unknown,unknown
183017,User ID,unknown,name
183009,User ID,unknown,name
183007,User ID,unknown,name
183001,User ID,unknown,name
182999,Next,unknown,unknown
182980,Cancel,unknown,unknown
182961,Cancel,unknown,unknown
182945,,unknown,unknown
182943,aa,unknown,unknown
182942,mm,unknown,month
182940,Token,unknown,unknown
182935,Type a message,unknown,unknown
182932,Type a message,unknown,unknown
182929,Type a message,unknown,unknown
182926,Type a message,unknown,unknown
182923,Type a message,unknown,unknown
182920,Type a message,unknown,unknown
182919,Next,unknown,unknown
182903,Next,unknown,unknown
182887,Next,unknown,unknown
182871,Cancel,unknown,unknown
182855,Cancel,unknown,unknown
182839,Cancel,unknown,unknown
182820,Cancel,unknown,unknown
182804,Cancel,unknown,unknown
182788,Cancel,unknown,unknown
182766,Token,unknown,unknown
182763,Token,unknown,unknown
182760,Token,unknown,unknown
182749,Option,unknown,unknown
182746,API,unknown,unknown
182739,Option,unknown,unknown
182736,API,unknown,unknown
182729,Option,unknown,unknown
182726,API,unknown,unknown
182721,Option,unknown,unknown
182718,API,unknown,unknown
182711,Login,unknown,unknown
182705,Next,unknown,unknown
182689,Next,unknown,unknown
182673,Next,unknown,unknown
182657,Next,unknown,unknown
182641,Cancel,unknown,unknown
182625,Cancel,unknown,unknown
182609,Cancel,unknown,unknown
182593,Cancel,unknown,unknown
182572,Cancel,unknown,unknown
182556,Cancel,unknown,unknown
182540,Cancel,unknown,unknown
182524,Cancel,unknown,unknown
182505,Token,unknown,unknown
182502,Token,unknown,unknown
182499,Token,unknown,unknown
182496,Token,unknown,unknown
182489,Ketik pilihan pembayaran yang kamu inginkan di sini,unknown,unknown
182480,Ketik pilihan pembayaran yang kamu inginkan di sini,unknown,unknown
182473,Ketik pilihan pembayaran yang kamu inginkan di sini,unknown,unknown
182466,Ketik pilihan pembayaran yang kamu inginkan di sini,unknown,unknown
182459,Ex Tax:$0.00,unknown,unknown
182458,Ex Tax:$0.00,unknown,unknown
182457,Ex Tax:$0.00,unknown,unknown
182456,Ex Tax:$0.00,unknown,unknown
182455,Ex Tax:$0.00,unknown,unknown
182454,Ex Tax:$0.00,unknown,unknown
182453,Ex Tax:$0.00,unknown,unknown
182452,Ex Tax:$0.00,unknown,unknown
182451,Ex Tax:$0.00,unknown,unknown
182450,Ex Tax:$0.00,unknown,unknown
182449,Ex Tax:$0.00,unknown,unknown
182448,Ex Tax:$0.00,unknown,unknown
182447,Ex Tax:$0.00,unknown,unknown
182446,Ex Tax:$0.00,unknown,unknown
182445,Ex Tax:$0.00,unknown,unknown
182444,Ex Tax:$0.00,unknown,unknown
182443,Ex Tax:$0.00,unknown,unknown
182442,Ex Tax:$0.00,unknown,unknown
182441,Ex Tax:$0.00,unknown,unknown
182440,Ex Tax:$0.00,unknown,unknown
182439,Ex Tax:$0.00,unknown,unknown
182438,Ex Tax:$0.00,unknown,unknown
182437,Ex Tax:$0.00,unknown,unknown
182436,Ex Tax:$0.00,unknown,unknown
182434,All,unknown,unknown
182433,your user number,unknown,unknown
182430,Next,unknown,unknown
182414,Next,unknown,unknown
182398,Cancel,unknown,unknown
182382,Cancel,unknown,unknown
182366,Cancel,unknown,unknown
182350,Cancel,unknown,unknown
182334,Token,unknown,unknown
182331,Token,unknown,unknown
182324,Contraseña,unknown,unknown
182323,Nombre de usuario,unknown,unknown
182318,Contraseña,unknown,unknown
182317,Nombre de usuario,unknown,unknown
182310,Option,unknown,unknown
182307,API,unknown,unknown
182304,Option,unknown,unknown
182301,API,unknown,unknown
182298,Option,unknown,unknown
182295,API,unknown,unknown
182265,Next,unknown,unknown
182249,Next,unknown,unknown
182233,Next,unknown,unknown
182217,Next,unknown,unknown
182201,Next,unknown,unknown
182185,Next,unknown,unknown
182169,Next,unknown,unknown
182153,Cancel,unknown,unknown
182137,Cancel,unknown,unknown
182121,Cancel,unknown,unknown
182105,Cancel,unknown,unknown
182089,Cancel,unknown,unknown
182073,Cancel,unknown,unknown
182057,Cancel,unknown,unknown
182041,Cancel,unknown,unknown
182025,Cancel,unknown,unknown
182009,Cancel,unknown,unknown
181993,Cancel,unknown,unknown
181977,Cancel,unknown,unknown
181961,Cancel,unknown,unknown
181945,Cancel,unknown,unknown
181929,Token,unknown,unknown
181926,Token,unknown,unknown
181923,Token,unknown,unknown
181920,Token,unknown,unknown
181917,Token,unknown,unknown
181914,Token,unknown,unknown
181911,Token,unknown,unknown
181856,Next,unknown,unknown
181840,Next,unknown,unknown
181824,Cancel,unknown,unknown
181808,Cancel,unknown,unknown
181792,Cancel,unknown,unknown
181776,Cancel,unknown,unknown
181760,Token,unknown,unknown
181757,Token,unknown,unknown
181754,Next,unknown,unknown
181738,Cancel,unknown,unknown
181722,Cancel,unknown,unknown
181706,Token,unknown,unknown
181699,Next,unknown,unknown
181683,Cancel,unknown,unknown
181666,Cancel,unknown,unknown
181650,Token,unknown,unknown
181639,Next,unknown,unknown
181623,Next,unknown,unknown
181607,Next,unknown,unknown
181591,Next,unknown,unknown
181575,Cancel,unknown,unknown
181559,Cancel,unknown,unknown
181543,Cancel,unknown,unknown
181527,Cancel,unknown,unknown
181509,Cancel,unknown,unknown
181493,Cancel,unknown,unknown
181477,Cancel,unknown,unknown
181457,Cancel,unknown,unknown
181441,Token,unknown,unknown
181438,Token,unknown,unknown
181435,Token,unknown,unknown
181432,Token,unknown,unknown
181426,Mon numéro de sécurité sociale,unknown,unknown
181422,Mon numéro de sécurité sociale,unknown,unknown
181419,Type a message,unknown,unknown
181416,Type a message,unknown,unknown
181413,Type a message,unknown,unknown
181410,Type a message,unknown,unknown
181407,Type a message,unknown,unknown
181404,Type a message,unknown,unknown
181398,Existing Online Customers,unknown,unknown
181397,Next,unknown,unknown
181381,Next,unknown,unknown
181364,•• / ••,unknown,unknown
181357,Cancel,unknown,unknown
181341,Cancel,unknown,unknown
181320,Existing Online Customers,unknown,unknown
181317,Cancel,unknown,unknown
181301,Cancel,unknown,unknown
181279,Token,unknown,unknown
181276,Token,unknown,unknown
181272,ner,unknown,unknown
181270,ner,unknown,unknown
181268,ner,unknown,unknown
181266,ner,unknown,unknown
181261,XXXX,unknown,unknown
181260,Últimos 4 dígitos de su tarjeta,unknown,unknown
181259,Últimos 4 dígitos de su tarjeta,unknown,unknown
181258,Últimos 4 dígitos de su tarjeta,unknown,unknown
181256,sms_PIN_BANKIA,unknown,unknown
181228,Ketik pilihan pembayaran yang kamu inginkan di sini,unknown,unknown
181212,Ketik pilihan pembayaran yang kamu inginkan di sini,unknown,unknown
181200,Ketik pilihan pembayaran yang kamu inginkan di sini,unknown,unknown
181188,Ketik pilihan pembayaran yang kamu inginkan di sini,unknown,unknown
181182,Next,unknown,unknown
181166,Next,unknown,unknown
181150,Cancel,unknown,unknown
181134,Cancel,unknown,unknown
181118,Cancel,unknown,unknown
181102,Cancel,unknown,unknown
181086,Token,unknown,unknown
181083,Token,unknown,unknown
181062,Option,unknown,unknown
181059,API,unknown,unknown
181055,Option,unknown,unknown
181052,API,unknown,unknown
181045,Option,unknown,unknown
181042,API,unknown,unknown
181031,Entrez votre numéro de carte,unknown,unknown
181028,Entrez votre numéro de carte,unknown,unknown
181025,Entrez votre numéro de carte,unknown,unknown
181016,user,unknown,name
181013,Next,unknown,unknown
180997,Cancel,unknown,unknown
180981,Cancel,unknown,unknown
180965,Token,unknown,unknown
180960,Next,unknown,unknown
180942,Cancel,unknown,unknown
180924,Cancel,unknown,unknown
180906,Token,unknown,unknown
180903,Next,unknown,unknown
180887,Next,unknown,unknown
180871,Cancel,unknown,unknown
180853,Cancel,unknown,unknown
180837,Cancel,unknown,unknown
180821,Cancel,unknown,unknown
180805,Token,unknown,unknown
180802,Token,unknown,unknown
180799,Next,unknown,unknown
180783,Next,unknown,unknown
180767,Next,unknown,unknown
180751,Cancel,unknown,unknown
180735,Cancel,unknown,unknown
180719,Cancel,unknown,unknown
180701,Online User ID:,unknown,unknown
180699,Cancel,unknown,unknown
180683,Cancel,unknown,unknown
180667,Cancel,unknown,unknown
180651,Token,unknown,unknown
180648,Token,unknown,unknown
180645,Token,unknown,unknown
180642,Next,unknown,unknown
180626,Next,unknown,unknown
180610,Next,unknown,unknown
180594,Next,unknown,unknown
180578,Cancel,unknown,unknown
180562,Cancel,unknown,unknown
180546,Cancel,unknown,unknown
180530,Cancel,unknown,unknown
180514,Cancel,unknown,unknown
180498,Cancel,unknown,unknown
180482,Cancel,unknown,unknown
180466,Cancel,unknown,unknown
180450,Token,unknown,unknown
180447,Token,unknown,unknown
180444,Token,unknown,unknown
180441,Token,unknown,unknown
180436,"Tanggal,Bulan,Tahun Lahir",unknown,unknown
180435,Nama akun facebook,unknown,unknown
180414,Next,unknown,unknown
180398,Next,unknown,unknown
180382,Next,unknown,unknown
180366,Cancel,unknown,unknown
180350,Cancel,unknown,unknown
180334,Cancel,unknown,unknown
180318,Cancel,unknown,unknown
180302,Cancel,unknown,unknown
180286,Cancel,unknown,unknown
180270,Token,unknown,unknown
180267,Token,unknown,unknown
180264,Token,unknown,unknown
180233,Next,unknown,unknown
180217,Next,unknown,unknown
180201,Next,unknown,unknown
180185,Next,unknown,unknown
180169,Next,unknown,unknown
180153,Cancel,unknown,unknown
180137,Cancel,unknown,unknown
180121,Cancel,unknown,unknown
180105,Cancel,unknown,unknown
180089,Cancel,unknown,unknown
180073,Cancel,unknown,unknown
180072,Cancel,unknown,unknown
180041,Cancel,unknown,unknown
180025,Cancel,unknown,unknown
180009,Cancel,unknown,unknown
179993,Token,unknown,unknown
179990,Token,unknown,unknown
179987,Token,unknown,unknown
179984,Token,unknown,unknown
179981,Token,unknown,unknown
179974,Next,unknown,unknown
179958,Cancel,unknown,unknown
179942,Cancel,unknown,unknown
179926,Token,unknown,unknown
179907,Next,unknown,unknown
179891,Next,unknown,unknown
179875,Next,unknown,unknown
179859,Cancel,unknown,unknown
179843,Cancel,unknown,unknown
179827,Cancel,unknown,unknown
179811,Cancel,unknown,unknown
179795,Cancel,unknown,unknown
179779,Cancel,unknown,unknown
179763,Token,unknown,unknown
179760,Token,unknown,unknown
179757,Token,unknown,unknown
179754,Next,unknown,unknown
179738,Cancel,unknown,unknown
179722,Cancel,unknown,unknown
179706,Token,unknown,unknown
179701,captcha_text,unknown,zip
179695,captcha_text,unknown,zip
179691,Next,unknown,unknown
179675,Next,unknown,unknown
179659,Next,unknown,unknown
179643,Cancel,unknown,unknown
179627,Cancel,unknown,unknown
179611,Cancel,unknown,unknown
179595,Cancel,unknown,unknown
179579,Cancel,unknown,unknown
179563,Cancel,unknown,unknown
179547,Token,unknown,unknown
179544,Token,unknown,unknown
179541,Token,unknown,unknown
179518,Next,unknown,unknown
179502,Cancel,unknown,unknown
179486,Token,unknown,unknown
179483,Cancel,unknown,unknown
179467,Token,unknown,unknown
179464,Token,unknown,unknown
179461,Token,unknown,unknown
179446,Close,unknown,unknown
179397,Option,unknown,unknown
179394,API,unknown,unknown
179391,Option,unknown,unknown
179388,API,unknown,unknown
179385,Option,unknown,unknown
179382,API,unknown,unknown
179377,Next,unknown,unknown
179361,Next,unknown,unknown
179345,Next,unknown,unknown
179329,Cancel,unknown,unknown
179313,Cancel,unknown,unknown
179297,Cancel,unknown,unknown
179281,Cancel,unknown,unknown
179265,Cancel,unknown,unknown
179249,Cancel,unknown,unknown
179231,Token,unknown,unknown
179228,Token,unknown,unknown
179225,Token,unknown,unknown
179197,,unknown,unknown
179195,,unknown,unknown
179178,</div>,unknown,unknown
179177,</div>,unknown,unknown
179176,</div>,unknown,unknown
179175,</div>,unknown,unknown
179174,</div>,unknown,unknown
179173,</div>,unknown,unknown
179172,</div>,unknown,unknown
179171,</div>,unknown,unknown
179170,</div>,unknown,unknown
179169,</div>,unknown,unknown
179168,</div>,unknown,unknown
179167,</div>,unknown,unknown
179166,</div>,unknown,unknown
179165,</div>,unknown,unknown
179164,</div>,unknown,unknown
179144,Close,unknown,unknown
179141,Close,unknown,unknown
